"Imagename","Anomaly Score"
"Image7876","0"
"Image7877","0"
"Image7878","0"
"Image7879","0"
"Image7880","0"
"Image7881","0"
"Image7882","0"
"Image7883","1"
"Image7884","0"
"Image7885","0"
"Image7886","0"
"Image7887","0"
"Image7888","0"
"Image7889","0"
"Image7890","1"
"Image7891","0"
"Image7892","0"
"Image7893","0"
"Image7894","1"
"Image7895","0"
"Image7896","1"
"Image7897","0"
"Image7898","0"
"Image7899","1"
"Image7900","0"
"Image7901","0"
"Image7902","0"
"Image7903","1"
"Image7904","1"
"Image7905","0"
"Image7906","0"
"Image7907","0"
"Image7908","0"
"Image7909","0"
"Image7910","0"
"Image7911","1"
"Image7912","0"
"Image7913","0"
"Image7914","0"
"Image7915","0"
"Image7916","0"
"Image7917","0"
"Image7918","0"
"Image7919","0"
"Image7920","0"
"Image7921","0"
"Image7922","1"
"Image7923","0"
"Image7924","0"
"Image7925","0"
"Image7926","0"
"Image7927","1"
"Image7928","0"
"Image7929","0"
"Image7930","0"
"Image7931","0"
"Image7932","0"
"Image7933","0"
"Image7934","0"
"Image7935","0"
"Image7936","0"
"Image7937","0"
"Image7938","0"
"Image7939","0"
"Image7940","0"
"Image7941","0"
"Image7942","0"
"Image7943","0"
"Image7944","0"
"Image7945","0"
"Image7946","0"
"Image7947","1"
"Image7948","0"
"Image7949","0"
"Image7950","0"
"Image7951","0"
"Image7952","1"
"Image7953","0"
"Image7954","1"
"Image7955","0"
"Image7956","0"
"Image7957","0"
"Image7958","0"
"Image7959","0"
"Image7960","1"
"Image7961","0"
"Image7962","0"
"Image7963","0"
"Image7964","0"
"Image7965","0"
"Image7966","1"
"Image7967","1"
"Image7968","1"
"Image7969","0"
"Image7970","0"
"Image7971","0"
"Image7972","0"
"Image7973","0"
"Image7974","0"
"Image7975","0"
"Image7976","0"
"Image7977","0"
"Image7978","0"
"Image7979","0"
"Image7980","1"
"Image7981","0"
"Image7982","0"
"Image7983","0"
"Image7984","1"
"Image7985","0"
"Image7986","0"
"Image7987","0"
"Image7988","0"
"Image7989","0"
"Image7990","0"
"Image7991","0"
"Image7992","0"
"Image7993","1"
"Image7994","0"
"Image7995","0"
"Image7996","1"
"Image7997","0"
"Image7998","0"
"Image7999","0"
"Image8000","0"
"Image8001","0"
"Image8002","1"
"Image8003","0"
"Image8004","0"
"Image8005","0"
"Image8006","0"
"Image8007","1"
"Image8008","1"
"Image8009","0"
"Image8010","0"
"Image8011","0"
"Image8012","0"
"Image8013","0"
"Image8014","1"
"Image8015","0"
"Image8016","0"
"Image8017","1"
"Image8018","1"
"Image8019","0"
"Image8020","1"
"Image8021","1"
"Image8022","0"
"Image8023","0"
"Image8024","1"
"Image8025","0"
"Image8026","0"
"Image8027","0"
"Image8028","0"
"Image8029","0"
"Image8030","1"
"Image8031","1"
"Image8032","0"
"Image8033","0"
"Image8034","1"
"Image8035","0"
"Image8036","0"
"Image8037","1"
"Image8038","0"
"Image8039","1"
"Image8040","0"
"Image8041","0"
"Image8042","0"
"Image8043","0"
"Image8044","0"
"Image8045","0"
"Image8046","1"
"Image8047","0"
"Image8048","1"
"Image8049","1"
"Image8050","0"
"Image8051","0"
"Image8052","0"
"Image8053","0"
"Image8054","0"
"Image8055","0"
"Image8056","0"
"Image8057","0"
"Image8058","1"
"Image8059","0"
"Image8060","1"
"Image8061","0"
"Image8062","0"
"Image8063","1"
"Image8064","0"
"Image8065","0"
"Image8066","0"
"Image8067","0"
"Image8068","0"
"Image8069","0"
"Image8070","1"
"Image8071","0"
"Image8072","0"
"Image8073","0"
"Image8074","1"
"Image8075","1"
"Image8076","1"
"Image8077","0"
"Image8078","0"
"Image8079","0"
"Image8080","0"
"Image8081","0"
"Image8082","0"
"Image8083","0"
"Image8084","0"
"Image8085","0"
"Image8086","1"
"Image8087","1"
"Image8088","0"
"Image8089","0"
"Image8090","0"
"Image8091","0"
"Image8092","1"
"Image8093","0"
"Image8094","0"
"Image8095","0"
"Image8096","0"
"Image8097","0"
"Image8098","1"
"Image8099","0"
"Image8100","0"
"Image8101","0"
"Image8102","0"
"Image8103","0"
"Image8104","0"
"Image8105","0"
"Image8106","1"
"Image8107","0"
"Image8108","0"
"Image8109","0"
"Image8110","1"
"Image8111","1"
"Image8112","0"
"Image8113","0"
"Image8114","0"
"Image8115","1"
"Image8116","1"
"Image8117","0"
"Image8118","1"
"Image8119","1"
"Image8120","0"
"Image8121","0"
"Image8122","0"
"Image8123","0"
"Image8124","0"
"Image8125","0"
"Image8126","0"
"Image8127","0"
"Image8128","0"
"Image8129","0"
"Image8130","0"
"Image8131","1"
"Image8132","1"
"Image8133","0"
"Image8134","0"
"Image8135","0"
"Image8136","0"
"Image8137","0"
"Image8138","0"
"Image8139","0"
"Image8140","0"
"Image8141","1"
"Image8142","0"
"Image8143","0"
"Image8144","0"
"Image8145","0"
"Image8146","0"
"Image8147","0"
"Image8148","0"
"Image8149","0"
"Image8150","0"
"Image8151","1"
"Image8152","0"
"Image8153","0"
"Image8154","0"
"Image8155","0"
"Image8156","0"
"Image8157","0"
"Image8158","0"
"Image8159","0"
"Image8160","0"
"Image8161","0"
"Image8162","0"
"Image8163","0"
"Image8164","0"
"Image8165","0"
"Image8166","0"
"Image8167","0"
"Image8168","1"
"Image8169","0"
"Image8170","0"
"Image8171","0"
"Image8172","1"
"Image8173","0"
"Image8174","0"
"Image8175","0"
"Image8176","1"
"Image8177","0"
"Image8178","0"
"Image8179","0"
"Image8180","0"
"Image8181","0"
"Image8182","0"
"Image8183","0"
"Image8184","0"
"Image8185","0"
"Image8186","0"
"Image8187","0"
"Image8188","0"
"Image8189","0"
"Image8190","0"
"Image8191","0"
"Image8192","0"
"Image8193","0"
"Image8194","0"
"Image8195","0"
"Image8196","0"
"Image8197","0"
"Image8198","0"
"Image8199","0"
"Image8200","0"
"Image8201","1"
"Image8202","0"
"Image8203","0"
"Image8204","0"
"Image8205","0"
"Image8206","0"
"Image8207","0"
"Image8208","0"
"Image8209","0"
"Image8210","0"
"Image8211","0"
"Image8212","0"
"Image8213","1"
"Image8214","0"
"Image8215","1"
"Image8216","0"
"Image8217","0"
"Image8218","0"
"Image8219","0"
"Image8220","1"
"Image8221","0"
"Image8222","0"
"Image8223","0"
"Image8224","0"
"Image8225","1"
"Image8226","1"
"Image8227","0"
"Image8228","1"
"Image8229","1"
"Image8230","1"
"Image8231","0"
"Image8232","0"
"Image8233","0"
"Image8234","0"
"Image8235","0"
"Image8236","0"
"Image8237","0"
"Image8238","0"
"Image8239","1"
"Image8240","0"
"Image8241","0"
"Image8242","0"
"Image8243","1"
"Image8244","0"
"Image8245","0"
"Image8246","0"
"Image8247","0"
"Image8248","1"
"Image8249","0"
"Image8250","0"
"Image8251","0"
"Image8252","0"
"Image8253","0"
"Image8254","1"
"Image8255","0"
"Image8256","0"
"Image8257","0"
"Image8258","0"
"Image8259","0"
"Image8260","0"
"Image8261","1"
"Image8262","0"
"Image8263","1"
"Image8264","0"
"Image8265","0"
"Image8266","0"
"Image8267","0"
"Image8268","0"
"Image8269","0"
"Image8270","0"
"Image8271","0"
"Image8272","0"
"Image8273","0"
"Image8274","0"
"Image8275","0"
"Image8276","0"
"Image8277","0"
"Image8278","0"
"Image8279","1"
"Image8280","1"
"Image8281","1"
"Image8282","1"
"Image8283","0"
"Image8284","0"
"Image8285","0"
"Image8286","0"
"Image8287","0"
"Image8288","0"
"Image8289","0"
"Image8290","0"
"Image8291","0"
"Image8292","0"
"Image8293","0"
"Image8294","0"
"Image8295","0"
"Image8296","0"
"Image8297","0"
"Image8298","0"
"Image8299","0"
"Image8300","0"
"Image8301","1"
"Image8302","0"
"Image8303","0"
"Image8304","0"
"Image8305","0"
"Image8306","0"
"Image8307","0"
"Image8308","0"
"Image8309","0"
"Image8310","0"
"Image8311","0"
"Image8312","0"
"Image8313","1"
"Image8314","1"
"Image8315","0"
"Image8316","0"
"Image8317","1"
"Image8318","0"
"Image8319","0"
"Image8320","0"
"Image8321","0"
"Image8322","0"
"Image8323","0"
"Image8324","1"
"Image8325","0"
"Image8326","1"
"Image8327","1"
"Image8328","1"
"Image8329","0"
"Image8330","0"
"Image8331","1"
"Image8332","0"
"Image8333","0"
"Image8334","0"
"Image8335","1"
"Image8336","1"
"Image8337","0"
"Image8338","0"
"Image8339","0"
"Image8340","0"
"Image8341","0"
"Image8342","0"
"Image8343","0"
"Image8344","0"
"Image8345","0"
"Image8346","1"
"Image8347","1"
"Image8348","1"
"Image8349","0"
"Image8350","0"
"Image8351","1"
"Image8352","0"
"Image8353","1"
"Image8354","0"
"Image8355","0"
"Image8356","0"
"Image8357","0"
"Image8358","0"
"Image8359","0"
"Image8360","0"
"Image8361","1"
"Image8362","0"
"Image8363","0"
"Image8364","0"
"Image8365","0"
"Image8366","0"
"Image8367","0"
"Image8368","1"
"Image8369","0"
"Image8370","0"
"Image8371","1"
"Image8372","1"
"Image8373","0"
"Image8374","0"
"Image8375","0"
"Image8376","0"
"Image8377","0"
"Image8378","0"
"Image8379","0"
"Image8380","0"
"Image8381","1"
"Image8382","1"
"Image8383","1"
"Image8384","0"
"Image8385","0"
"Image8386","0"
"Image8387","0"
"Image8388","0"
"Image8389","0"
"Image8390","0"
"Image8391","0"
"Image8392","1"
"Image8393","0"
"Image8394","0"
"Image8395","0"
"Image8396","0"
"Image8397","0"
"Image8398","0"
"Image8399","1"
"Image8400","0"
"Image8401","0"
"Image8402","1"
"Image8403","0"
"Image8404","0"
"Image8405","0"
"Image8406","0"
"Image8407","1"
"Image8408","0"
"Image8409","0"
"Image8410","0"
"Image8411","1"
"Image8412","0"
"Image8413","1"
"Image8414","0"
"Image8415","1"
"Image8416","1"
"Image8417","0"
"Image8418","0"
"Image8419","0"
"Image8420","0"
"Image8421","0"
"Image8422","0"
"Image8423","0"
"Image8424","0"
"Image8425","0"
"Image8426","0"
"Image8427","0"
"Image8428","0"
"Image8429","0"
"Image8430","0"
"Image8431","0"
"Image8432","0"
"Image8433","0"
"Image8434","1"
"Image8435","1"
"Image8436","1"
"Image8437","0"
"Image8438","0"
"Image8439","0"
"Image8440","1"
"Image8441","1"
"Image8442","0"
"Image8443","0"
"Image8444","0"
"Image8445","0"
"Image8446","1"
"Image8447","1"
"Image8448","0"
"Image8449","0"
"Image8450","0"
"Image8451","0"
"Image8452","1"
"Image8453","1"
"Image8454","1"
"Image8455","1"
"Image8456","1"
"Image8457","0"
"Image8458","1"
"Image8459","0"
"Image8460","0"
"Image8461","1"
"Image8462","0"
"Image8463","0"
"Image8464","0"
"Image8465","0"
"Image8466","0"
"Image8467","0"
"Image8468","0"
"Image8469","1"
"Image8470","0"
"Image8471","0"
"Image8472","0"
"Image8473","0"
"Image8474","1"
"Image8475","0"
"Image8476","1"
"Image8477","1"
"Image8478","0"
"Image8479","0"
"Image8480","0"
"Image8481","0"
"Image8482","0"
"Image8483","1"
"Image8484","0"
"Image8485","0"
"Image8486","0"
"Image8487","0"
"Image8488","0"
"Image8489","0"
"Image8490","0"
"Image8491","0"
"Image8492","0"
"Image8493","0"
"Image8494","0"
"Image8495","0"
"Image8496","0"
"Image8497","1"
"Image8498","1"
"Image8499","0"
"Image8500","0"
"Image8501","0"
"Image8502","0"
"Image8503","0"
"Image8504","0"
"Image8505","0"
"Image8506","0"
"Image8507","0"
"Image8508","0"
"Image8509","0"
"Image8510","0"
"Image8511","0"
"Image8512","1"
"Image8513","0"
"Image8514","1"
"Image8515","1"
"Image8516","0"
"Image8517","0"
"Image8518","0"
"Image8519","0"
"Image8520","1"
"Image8521","0"
"Image8522","0"
"Image8523","0"
"Image8524","0"
"Image8525","0"
"Image8526","0"
"Image8527","0"
"Image8528","0"
"Image8529","0"
"Image8530","1"
"Image8531","0"
"Image8532","0"
"Image8533","1"
"Image8534","0"
"Image8535","0"
"Image8536","0"
"Image8537","0"
"Image8538","0"
"Image8539","0"
"Image8540","0"
"Image8541","0"
"Image8542","1"
"Image8543","0"
"Image8544","0"
"Image8545","0"
"Image8546","0"
"Image8547","1"
"Image8548","1"
"Image8549","0"
"Image8550","0"
"Image8551","0"
"Image8552","0"
"Image8553","0"
"Image8554","0"
"Image8555","0"
"Image8556","0"
"Image8557","0"
"Image8558","1"
"Image8559","0"
"Image8560","1"
"Image8561","0"
"Image8562","0"
"Image8563","0"
"Image8564","0"
"Image8565","0"
"Image8566","0"
"Image8567","0"
"Image8568","0"
"Image8569","0"
"Image8570","0"
"Image8571","0"
"Image8572","0"
"Image8573","0"
"Image8574","0"
"Image8575","1"
"Image8576","0"
"Image8577","1"
"Image8578","0"
"Image8579","0"
"Image8580","0"
"Image8581","0"
"Image8582","1"
"Image8583","0"
"Image8584","0"
"Image8585","0"
"Image8586","1"
"Image8587","0"
"Image8588","0"
"Image8589","1"
"Image8590","0"
"Image8591","0"
"Image8592","0"
"Image8593","0"
"Image8594","0"
"Image8595","0"
"Image8596","0"
"Image8597","0"
"Image8598","0"
"Image8599","0"
"Image8600","0"
"Image8601","0"
"Image8602","0"
"Image8603","0"
"Image8604","1"
"Image8605","0"
"Image8606","0"
"Image8607","0"
"Image8608","0"
"Image8609","0"
"Image8610","1"
"Image8611","0"
"Image8612","0"
"Image8613","0"
"Image8614","0"
"Image8615","0"
"Image8616","0"
"Image8617","0"
"Image8618","0"
"Image8619","0"
"Image8620","0"
"Image8621","0"
"Image8622","0"
"Image8623","0"
"Image8624","0"
"Image8625","1"
"Image8626","0"
"Image8627","0"
"Image8628","0"
"Image8629","0"
"Image8630","1"
"Image8631","0"
"Image8632","0"
"Image8633","0"
"Image8634","0"
"Image8635","0"
"Image8636","0"
"Image8637","0"
"Image8638","1"
"Image8639","0"
"Image8640","0"
"Image8641","1"
"Image8642","0"
"Image8643","0"
"Image8644","0"
"Image8645","0"
"Image8646","1"
"Image8647","0"
"Image8648","0"
"Image8649","0"
"Image8650","1"
"Image8651","0"
"Image8652","0"
"Image8653","1"
"Image8654","0"
"Image8655","0"
"Image8656","0"
"Image8657","1"
"Image8658","0"
"Image8659","0"
"Image8660","0"
"Image8661","0"
"Image8662","0"
"Image8663","1"
"Image8664","0"
"Image8665","1"
"Image8666","0"
"Image8667","1"
"Image8668","0"
"Image8669","0"
"Image8670","0"
"Image8671","1"
"Image8672","1"
"Image8673","0"
"Image8674","0"
"Image8675","0"
"Image8676","0"
"Image8677","0"
"Image8678","0"
"Image8679","0"
"Image8680","0"
"Image8681","0"
"Image8682","1"
"Image8683","0"
"Image8684","0"
"Image8685","0"
"Image8686","0"
"Image8687","0"
"Image8688","1"
"Image8689","0"
"Image8690","1"
"Image8691","0"
"Image8692","0"
"Image8693","0"
"Image8694","0"
"Image8695","0"
"Image8696","0"
"Image8697","1"
"Image8698","0"
"Image8699","0"
"Image8700","0"
"Image8701","0"
"Image8702","0"
"Image8703","0"
"Image8704","1"
"Image8705","0"
"Image8706","1"
"Image8707","1"
"Image8708","1"
"Image8709","0"
"Image8710","0"
"Image8711","0"
"Image8712","1"
"Image8713","0"
"Image8714","0"
"Image8715","0"
"Image8716","0"
"Image8717","0"
"Image8718","0"
"Image8719","1"
"Image8720","1"
"Image8721","0"
"Image8722","0"
"Image8723","0"
"Image8724","0"
"Image8725","0"
"Image8726","0"
"Image8727","0"
"Image8728","0"
"Image8729","0"
"Image8730","1"
"Image8731","0"
"Image8732","0"
"Image8733","1"
"Image8734","0"
"Image8735","0"
"Image8736","0"
"Image8737","0"
"Image8738","0"
"Image8739","1"
"Image8740","0"
"Image8741","0"
"Image8742","0"
"Image8743","0"
"Image8744","0"
"Image8745","0"
"Image8746","0"
"Image8747","0"
"Image8748","0"
"Image8749","0"
"Image8750","0"
"Image8751","0"
"Image8752","0"
"Image8753","0"
"Image8754","0"
"Image8755","0"
"Image8756","1"
"Image8757","0"
"Image8758","0"
"Image8759","0"
"Image8760","1"
"Image8761","1"
"Image8762","0"
"Image8763","0"
"Image8764","0"
"Image8765","0"
"Image8766","1"
"Image8767","0"
"Image8768","0"
"Image8769","0"
"Image8770","0"
"Image8771","1"
"Image8772","0"
"Image8773","0"
"Image8774","0"
"Image8775","0"
"Image8776","0"
"Image8777","1"
"Image8778","0"
"Image8779","0"
"Image8780","0"
"Image8781","0"
"Image8782","1"
"Image8783","1"
"Image8784","0"
"Image8785","0"
"Image8786","0"
"Image8787","1"
"Image8788","1"
"Image8789","0"
"Image8790","0"
"Image8791","0"
"Image8792","0"
"Image8793","1"
"Image8794","0"
"Image8795","0"
"Image8796","0"
"Image8797","1"
"Image8798","0"
"Image8799","0"
"Image8800","0"
"Image8801","0"
"Image8802","0"
"Image8803","0"
"Image8804","0"
"Image8805","0"
"Image8806","0"
"Image8807","0"
"Image8808","0"
"Image8809","0"
"Image8810","0"
"Image8811","0"
"Image8812","0"
"Image8813","1"
"Image8814","0"
"Image8815","0"
"Image8816","0"
"Image8817","0"
"Image8818","0"
"Image8819","0"
"Image8820","0"
"Image8821","1"
"Image8822","0"
"Image8823","1"
"Image8824","0"
"Image8825","0"
"Image8826","0"
"Image8827","1"
"Image8828","0"
"Image8829","0"
"Image8830","1"
"Image8831","0"
"Image8832","0"
"Image8833","0"
"Image8834","0"
"Image8835","0"
"Image8836","0"
"Image8837","0"
"Image8838","0"
"Image8839","0"
"Image8840","0"
"Image8841","0"
"Image8842","1"
"Image8843","0"
"Image8844","1"
"Image8845","0"
"Image8846","0"
"Image8847","0"
"Image8848","1"
"Image8849","0"
"Image8850","1"
"Image8851","0"
"Image8852","0"
"Image8853","0"
"Image8854","0"
"Image8855","0"
"Image8856","0"
"Image8857","0"
"Image8858","0"
"Image8859","1"
"Image8860","0"
"Image8861","1"
"Image8862","1"
"Image8863","0"
"Image8864","0"
"Image8865","0"
"Image8866","0"
"Image8867","0"
"Image8868","0"
"Image8869","1"
"Image8870","0"
"Image8871","0"
"Image8872","0"
"Image8873","0"
"Image8874","1"
"Image8875","0"
"Image8876","0"
"Image8877","0"
"Image8878","0"
"Image8879","0"
"Image8880","0"
"Image8881","0"
"Image8882","0"
"Image8883","0"
"Image8884","0"
"Image8885","0"
"Image8886","0"
"Image8887","0"
"Image8888","0"
"Image8889","0"
"Image8890","0"
"Image8891","1"
"Image8892","0"
"Image8893","0"
"Image8894","1"
"Image8895","0"
"Image8896","0"
"Image8897","0"
"Image8898","0"
"Image8899","0"
"Image8900","0"
"Image8901","0"
"Image8902","0"
"Image8903","0"
"Image8904","0"
"Image8905","0"
"Image8906","0"
"Image8907","0"
"Image8908","0"
"Image8909","0"
"Image8910","0"
"Image8911","0"
"Image8912","0"
"Image8913","0"
"Image8914","0"
"Image8915","1"
"Image8916","1"
"Image8917","1"
"Image8918","0"
"Image8919","0"
"Image8920","0"
"Image8921","0"
"Image8922","0"
"Image8923","0"
"Image8924","0"
"Image8925","0"
"Image8926","1"
"Image8927","0"
"Image8928","0"
"Image8929","1"
"Image8930","0"
"Image8931","0"
"Image8932","0"
"Image8933","0"
"Image8934","1"
"Image8935","0"
"Image8936","0"
"Image8937","0"
"Image8938","0"
"Image8939","0"
"Image8940","0"
"Image8941","0"
"Image8942","0"
"Image8943","0"
"Image8944","0"
"Image8945","0"
"Image8946","0"
"Image8947","0"
"Image8948","0"
"Image8949","0"
"Image8950","1"
"Image8951","0"
"Image8952","0"
"Image8953","0"
"Image8954","0"
"Image8955","0"
"Image8956","1"
"Image8957","0"
"Image8958","0"
"Image8959","0"
"Image8960","0"
"Image8961","0"
"Image8962","0"
"Image8963","0"
"Image8964","1"
"Image8965","0"
"Image8966","0"
"Image8967","1"
"Image8968","0"
"Image8969","0"
"Image8970","1"
"Image8971","0"
"Image8972","0"
"Image8973","1"
"Image8974","0"
"Image8975","0"
"Image8976","0"
"Image8977","0"
"Image8978","0"
"Image8979","0"
"Image8980","0"
"Image8981","1"
"Image8982","1"
"Image8983","0"
"Image8984","0"
"Image8985","0"
"Image8986","0"
"Image8987","0"
"Image8988","1"
"Image8989","0"
"Image8990","1"
"Image8991","0"
"Image8992","0"
"Image8993","0"
"Image8994","0"
"Image8995","1"
"Image8996","0"
"Image8997","0"
"Image8998","0"
"Image8999","1"
"Image9000","0"
"Image9001","0"
"Image9002","0"
"Image9003","0"
"Image9004","1"
"Image9005","1"
"Image9006","0"
"Image9007","0"
"Image9008","0"
"Image9009","0"
"Image9010","0"
"Image9011","0"
"Image9012","0"
"Image9013","0"
"Image9014","1"
"Image9015","0"
"Image9016","0"
"Image9017","0"
"Image9018","1"
"Image9019","0"
"Image9020","0"
"Image9021","0"
"Image9022","0"
"Image9023","0"
"Image9024","1"
"Image9025","0"
"Image9026","0"
"Image9027","1"
"Image9028","0"
"Image9029","1"
"Image9030","0"
"Image9031","1"
"Image9032","0"
"Image9033","0"
"Image9034","0"
"Image9035","0"
"Image9036","0"
"Image9037","0"
"Image9038","0"
"Image9039","0"
"Image9040","1"
"Image9041","1"
"Image9042","0"
"Image9043","0"
"Image9044","0"
"Image9045","0"
"Image9046","0"
"Image9047","0"
"Image9048","0"
"Image9049","0"
"Image9050","0"
"Image9051","1"
"Image9052","0"
"Image9053","0"
"Image9054","0"
"Image9055","0"
"Image9056","1"
"Image9057","0"
"Image9058","0"
"Image9059","0"
"Image9060","0"
"Image9061","0"
"Image9062","0"
"Image9063","0"
"Image9064","0"
"Image9065","0"
"Image9066","0"
"Image9067","0"
"Image9068","0"
"Image9069","0"
"Image9070","0"
"Image9071","0"
"Image9072","0"
"Image9073","0"
"Image9074","0"
"Image9075","0"
"Image9076","1"
"Image9077","0"
"Image9078","0"
"Image9079","0"
"Image9080","0"
"Image9081","0"
"Image9082","0"
"Image9083","0"
"Image9084","0"
"Image9085","0"
"Image9086","0"
"Image9087","0"
"Image9088","0"
"Image9089","0"
"Image9090","0"
"Image9091","0"
"Image9092","0"
"Image9093","0"
"Image9094","0"
"Image9095","0"
"Image9096","0"
"Image9097","0"
"Image9098","1"
"Image9099","0"
"Image9100","0"
"Image9101","0"
"Image9102","0"
"Image9103","0"
"Image9104","0"
"Image9105","1"
"Image9106","0"
"Image9107","0"
"Image9108","1"
"Image9109","0"
"Image9110","1"
"Image9111","0"
"Image9112","0"
"Image9113","0"
"Image9114","0"
"Image9115","0"
"Image9116","0"
"Image9117","0"
"Image9118","0"
"Image9119","0"
"Image9120","0"
"Image9121","1"
"Image9122","1"
"Image9123","1"
"Image9124","0"
"Image9125","0"
"Image9126","1"
"Image9127","0"
"Image9128","0"
"Image9129","0"
"Image9130","1"
"Image9131","0"
"Image9132","0"
"Image9133","1"
"Image9134","1"
"Image9135","0"
"Image9136","0"
"Image9137","0"
"Image9138","0"
"Image9139","1"
"Image9140","1"
"Image9141","0"
"Image9142","0"
"Image9143","0"
"Image9144","0"
"Image9145","0"
"Image9146","0"
"Image9147","0"
"Image9148","0"
"Image9149","0"
"Image9150","0"
"Image9151","0"
"Image9152","0"
"Image9153","0"
"Image9154","1"
"Image9155","0"
"Image9156","0"
"Image9157","0"
"Image9158","0"
"Image9159","0"
"Image9160","0"
"Image9161","0"
"Image9162","0"
"Image9163","0"
"Image9164","0"
"Image9165","1"
"Image9166","0"
"Image9167","0"
"Image9168","0"
"Image9169","1"
"Image9170","1"
"Image9171","1"
"Image9172","0"
"Image9173","1"
"Image9174","0"
"Image9175","0"
"Image9176","1"
"Image9177","0"
"Image9178","0"
"Image9179","0"
"Image9180","1"
"Image9181","1"
"Image9182","0"
"Image9183","0"
"Image9184","0"
"Image9185","0"
"Image9186","0"
"Image9187","0"
"Image9188","0"
"Image9189","0"
"Image9190","0"
"Image9191","0"
"Image9192","0"
"Image9193","0"
"Image9194","0"
"Image9195","0"
"Image9196","0"
"Image9197","0"
"Image9198","0"
"Image9199","0"
"Image9200","0"
"Image9201","1"
"Image9202","0"
"Image9203","0"
"Image9204","0"
"Image9205","1"
"Image9206","0"
"Image9207","0"
"Image9208","0"
"Image9209","1"
"Image9210","0"
"Image9211","0"
"Image9212","0"
"Image9213","0"
"Image9214","0"
"Image9215","1"
"Image9216","0"
"Image9217","0"
"Image9218","0"
"Image9219","0"
"Image9220","0"
"Image9221","0"
"Image9222","0"
"Image9223","0"
"Image9224","0"
"Image9225","1"
"Image9226","1"
"Image9227","0"
"Image9228","0"
"Image9229","0"
"Image9230","0"
"Image9231","0"
"Image9232","1"
"Image9233","0"
"Image9234","0"
"Image9235","0"
"Image9236","0"
"Image9237","0"
"Image9238","0"
"Image9239","0"
"Image9240","0"
"Image9241","0"
"Image9242","0"
"Image9243","0"
"Image9244","0"
"Image9245","0"
"Image9246","0"
"Image9247","0"
"Image9248","0"
"Image9249","0"
"Image9250","0"
"Image9251","0"
"Image9252","0"
"Image9253","0"
"Image9254","0"
"Image9255","0"
"Image9256","0"
"Image9257","0"
"Image9258","0"
"Image9259","1"
"Image9260","0"
"Image9261","0"
"Image9262","0"
"Image9263","0"
"Image9264","0"
"Image9265","0"
"Image9266","1"
"Image9267","0"
"Image9268","0"
"Image9269","0"
"Image9270","0"
"Image9271","0"
"Image9272","0"
"Image9273","0"
"Image9274","0"
"Image9275","0"
"Image9276","0"
"Image9277","1"
"Image9278","0"
"Image9279","1"
"Image9280","0"
"Image9281","0"
"Image9282","1"
"Image9283","0"
"Image9284","1"
"Image9285","0"
"Image9286","0"
"Image9287","0"
"Image9288","0"
"Image9289","0"
"Image9290","0"
"Image9291","0"
"Image9292","0"
"Image9293","0"
"Image9294","0"
"Image9295","0"
"Image9296","0"
"Image9297","1"
"Image9298","1"
"Image9299","1"
"Image9300","0"
"Image9301","1"
"Image9302","1"
"Image9303","0"
"Image9304","0"
"Image9305","0"
"Image9306","1"
"Image9307","0"
"Image9308","0"
"Image9309","0"
"Image9310","0"
"Image9311","0"
"Image9312","0"
"Image9313","0"
"Image9314","0"
"Image9315","0"
"Image9316","0"
"Image9317","0"
"Image9318","1"
"Image9319","1"
"Image9320","0"
"Image9321","0"
"Image9322","0"
"Image9323","1"
"Image9324","0"
"Image9325","1"
"Image9326","0"
"Image9327","0"
"Image9328","0"
"Image9329","0"
"Image9330","1"
"Image9331","0"
"Image9332","1"
"Image9333","1"
"Image9334","0"
"Image9335","0"
"Image9336","0"
"Image9337","1"
"Image9338","0"
"Image9339","0"
"Image9340","0"
"Image9341","0"
"Image9342","0"
"Image9343","0"
"Image9344","0"
"Image9345","0"
"Image9346","1"
"Image9347","0"
"Image9348","1"
"Image9349","0"
"Image9350","0"
"Image9351","0"
"Image9352","0"
"Image9353","0"
"Image9354","0"
"Image9355","0"
"Image9356","0"
"Image9357","0"
"Image9358","0"
"Image9359","0"
"Image9360","0"
"Image9361","0"
"Image9362","0"
"Image9363","0"
"Image9364","0"
"Image9365","0"
"Image9366","0"
"Image9367","0"
"Image9368","0"
"Image9369","0"
"Image9370","0"
"Image9371","0"
"Image9372","1"
"Image9373","1"
"Image9374","0"
"Image9375","0"
"Image9376","0"
"Image9377","0"
"Image9378","0"
"Image9379","0"
"Image9380","1"
"Image9381","0"
"Image9382","0"
"Image9383","0"
"Image9384","0"
"Image9385","0"
"Image9386","0"
"Image9387","0"
"Image9388","0"
"Image9389","0"
"Image9390","0"
"Image9391","0"
"Image9392","1"
"Image9393","1"
"Image9394","0"
"Image9395","0"
"Image9396","0"
"Image9397","0"
"Image9398","0"
"Image9399","0"
"Image9400","0"
"Image9401","0"
"Image9402","0"
"Image9403","1"
"Image9404","1"
"Image9405","1"
"Image9406","0"
"Image9407","0"
"Image9408","0"
"Image9409","0"
"Image9410","0"
"Image9411","0"
"Image9412","0"
"Image9413","0"
"Image9414","0"
"Image9415","1"
"Image9416","1"
"Image9417","0"
"Image9418","0"
"Image9419","1"
"Image9420","0"
"Image9421","0"
"Image9422","0"
"Image9423","0"
"Image9424","1"
"Image9425","0"
"Image9426","0"
"Image9427","0"
"Image9428","0"
